afsc,grd,ilc_title,billet_count,afsc_title
-011F4Y,LTCOL,JB ELMENDORF-RICH,3,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,JB LANGLEY-EUSTIS,12,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,JB PRL HBR-HICKAM,4,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,JBSA RANDOLPH,4,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,MACDILL,2,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,MAXWELL,3,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,NELLIS,3,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,NORFOLK,1,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,OSAN AB,1,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,PENTAGON,23,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,PETERSON,2,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,RAMSTEIN,2,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,RIYADH,1,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,SHAW,4,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,STUTTGART VAIHING,1,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,SUFFOLK,2,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,TINKER,2,"FIGHTER PILOT, GENERAL"
-011F4Y,LTCOL,YOKOTA,1,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,AL DHAFRA,1,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,COLORADO SPRINGS,1,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,CP SMITH,1,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,DHAHRAN AFM,1,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,JB LANGLEY-EUSTIS,16,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,JB PRL HBR-HICKAM,4,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,JBAB BOLLING,3,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,JBSA RANDOLPH,2,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,MACDILL,1,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,MAXWELL,1,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,NELLIS,1,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,NORFOLK,1,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,OSAN AB,5,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,PENTAGON,4,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,PETERSON,8,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,POGGIO RENATICO,1,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,RAMSTEIN,4,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,SHAW,5,"FIGHTER PILOT, GENERAL"
-011F4Y,MAJOR,SUFFOLK,2,"FIGHTER PILOT, GENERAL"
-011F4Z,LTCOL,JBSA RANDOLPH,1,"FIGHTER PILOT, OTHER"
-011F4Z,LTCOL,RAMSTEIN,1,"FIGHTER PILOT, OTHER"
-011F4Z,MAJOR,WRIGHT PATTERSON,1,"FIGHTER PILOT, OTHER"
-011G3,CAPT,ATSUGI,1,GENERALIST PILOT
-011G3,CAPT,DATA MASKED,1,GENERALIST PILOT
-011G3,CAPT,EGLIN,1,GENERALIST PILOT
-011G3,CAPT,INCIRLIK AB,1,GENERALIST PILOT
-011G3,CAPT,JB ELMENDORF-RICH,1,GENERALIST PILOT
-011G3,CAPT,JB PRL HBR-HICKAM,4,GENERALIST PILOT
-011G3,CAPT,ROBINS,1,GENERALIST PILOT
-011G3,CAPT,SEATTLE,2,GENERALIST PILOT
-011G3,COL,NELLIS,1,GENERALIST PILOT
-011G3,COL,SCOTT,3,GENERALIST PILOT
-011G3,LT,EGLIN,1,GENERALIST PILOT
-011G3,LTCOL,ANDERSEN,1,GENERALIST PILOT
-011G3,LTCOL,ATLANTIC CITY,1,GENERALIST PILOT
-011G3,LTCOL,CFB WINNIPEG,1,GENERALIST PILOT
-011G3,LTCOL,DAM NECK,1,GENERALIST PILOT
-011G3,LTCOL,EGLIN,2,GENERALIST PILOT
-011G3,LTCOL,HOLLOMAN,1,GENERALIST PILOT
-011G3,LTCOL,HURLBURT FIELD,1,GENERALIST PILOT
-011G3,LTCOL,JB ELMENDORF-RICH,1,GENERALIST PILOT
-011G3,LTCOL,JB LANGLEY-EUSTIS,1,GENERALIST PILOT
-011G3,LTCOL,NELLIS,2,GENERALIST PILOT
-011G3,MAJOR,CFB WINNIPEG,1,GENERALIST PILOT
-011G3,MAJOR,EGLIN,1,GENERALIST PILOT
-011G3,MAJOR,ENGLEWOOD,1,GENERALIST PILOT
-011G3,MAJOR,GIMHAE INTL,1,GENERALIST PILOT
-011G3,MAJOR,HILL,1,GENERALIST PILOT
-011G3,MAJOR,HURLBURT FIELD,4,GENERALIST PILOT
-011G3,MAJOR,JB LANGLEY-EUSTIS,1,GENERALIST PILOT
-011G3,MAJOR,JB PRL HBR-HICKAM,4,GENERALIST PILOT
-011G3,MAJOR,MAXWELL,1,GENERALIST PILOT
-011G3,MAJOR,RAMSTEIN,1,GENERALIST PILOT
-011G3,MAJOR,ROBINS,1,GENERALIST PILOT
-011G3,MAJOR,SINGAPORE,1,GENERALIST PILOT
-011G3,MAJOR,TYNDALL,1,GENERALIST PILOT
-011G3,MAJOR,WACO,1,GENERALIST PILOT
-011G3,MAJOR,WIESBADEN,1,GENERALIST PILOT
-011G3,MAJOR,WRIGHT PATTERSON,2,GENERALIST PILOT
-011G4,CAPT,JB ELMENDORF-RICH,1,GENERALIST PILOT
-011G4,CAPT,JBSA RANDOLPH,2,GENERALIST PILOT
-011G4,CAPT,MOHRINGEN,1,GENERALIST PILOT
-011G4,CAPT,OSAN AB,2,GENERALIST PILOT
-011G4,CAPT,PENTAGON,1,GENERALIST PILOT
-011G4,COL,DAVIS-MONTHAN,1,GENERALIST PILOT
-011G4,COL,EGLIN,1,GENERALIST PILOT
-011G4,COL,FT BLISS,1,GENERALIST PILOT
-011G4,COL,JB ELMENDORF-RICH,1,GENERALIST PILOT
-011G4,COL,JB LANGLEY-EUSTIS,3,GENERALIST PILOT
-011G4,COL,JB PRL HBR-HICKAM,2,GENERALIST PILOT
-011G4,COL,JBSA RANDOLPH,9,GENERALIST PILOT
-011G4,COL,NELLIS,1,GENERALIST PILOT
-011G4,COL,PENTAGON,4,GENERALIST PILOT
-011G4,COL,PETERSON,1,GENERALIST PILOT
-011G4,COL,RAMSTEIN,4,GENERALIST PILOT
-011G4,COL,SHAW,1,GENERALIST PILOT
-011G4,COL,ST LOUIS,1,GENERALIST PILOT
-011G4,COL,SUFFOLK,1,GENERALIST PILOT
-011G4,COL,TYNDALL,1,GENERALIST PILOT
-011G4,COL,WASHINGTON,1,GENERALIST PILOT
-011G4,COL,YOKOTA,1,GENERALIST PILOT
-011G4,LTCOL,BAGHDAD,1,GENERALIST PILOT
-011G4,LTCOL,BRUNSSUM,1,GENERALIST PILOT
-011G4,LTCOL,CP SMITH,1,GENERALIST PILOT
-011G4,LTCOL,DAVIS-MONTHAN,2,GENERALIST PILOT
-011G4,LTCOL,FT LEE,1,GENERALIST PILOT
-011G4,LTCOL,JB ANDREWS,1,GENERALIST PILOT
-011G4,LTCOL,JB ELMENDORF-RICH,2,GENERALIST PILOT
-011G4,LTCOL,JB LANGLEY-EUSTIS,3,GENERALIST PILOT
-011G4,LTCOL,JB PRL HBR-HICKAM,3,GENERALIST PILOT
-011G4,LTCOL,JBSA LACKLAND-KLY,1,GENERALIST PILOT
-011G4,LTCOL,JBSA RANDOLPH,8,GENERALIST PILOT
-011G4,LTCOL,KIRTLAND,2,GENERALIST PILOT
-011G4,LTCOL,MACDILL,1,GENERALIST PILOT
-011G4,LTCOL,NAPLES,2,GENERALIST PILOT
-011G4,LTCOL,NELLIS,1,GENERALIST PILOT
-011G4,LTCOL,OKLAHOMA CITY,1,GENERALIST PILOT
-011G4,LTCOL,OSAN AB,2,GENERALIST PILOT
-011G4,LTCOL,PENTAGON,16,GENERALIST PILOT
-011G4,LTCOL,PETERSON,3,GENERALIST PILOT
-011G4,LTCOL,POGGIO RENATICO,1,GENERALIST PILOT
-011G4,LTCOL,RAMSTEIN,10,GENERALIST PILOT
-011G4,LTCOL,SHAPE,3,GENERALIST PILOT
-011G4,LTCOL,SHAW,1,GENERALIST PILOT
-011G4,LTCOL,ST LOUIS,1,GENERALIST PILOT
-011G4,LTCOL,STUTTGART VAIHING,2,GENERALIST PILOT
-011G4,LTCOL,UEDEM,2,GENERALIST PILOT
-011G4,LTCOL,WASHINGTON,1,GENERALIST PILOT
-011G4,LTCOL,YOKOTA,1,GENERALIST PILOT
-011G4,MAJOR,CAMP HUMPHREYS,2,GENERALIST PILOT
-011G4,MAJOR,COLORADO SPRINGS,2,GENERALIST PILOT
-011G4,MAJOR,CP SMITH,1,GENERALIST PILOT
-011G4,MAJOR,DAVIS-MONTHAN,1,GENERALIST PILOT
-011G4,MAJOR,IMJIN BARRACKS,1,GENERALIST PILOT
-011G4,MAJOR,JB ELMENDORF-RICH,1,GENERALIST PILOT
-011G4,MAJOR,JB PRL HBR-HICKAM,2,GENERALIST PILOT
-011G4,MAJOR,JBPH-H MAKALAPA,1,GENERALIST PILOT
-011G4,MAJOR,JBSA RANDOLPH,8,GENERALIST PILOT
-011G4,MAJOR,KIRTLAND,1,GENERALIST PILOT
-011G4,MAJOR,MOHRINGEN,1,GENERALIST PILOT
-011G4,MAJOR,NORFOLK,1,GENERALIST PILOT
-011G4,MAJOR,OBERAMMERGAU,1,GENERALIST PILOT
-011G4,MAJOR,OSAN AB,1,GENERALIST PILOT
-011G4,MAJOR,PENTAGON,4,GENERALIST PILOT
-011G4,MAJOR,PETERSON,1,GENERALIST PILOT
-011G4,MAJOR,POGGIO RENATICO,4,GENERALIST PILOT
-011G4,MAJOR,RAMSTEIN,8,GENERALIST PILOT
-011G4,MAJOR,SPRINGFIELD,1,GENERALIST PILOT
-011G4,MAJOR,TORREJON,1,GENERALIST PILOT
-011G4,MAJOR,TYNDALL,1,GENERALIST PILOT
-011G4,MAJOR,USAF ACADEMY,1,GENERALIST PILOT
-011G4,MAJOR,VALENCIA,1,GENERALIST PILOT
-011G4,MAJOR,YOKOTA,1,GENERALIST PILOT
-011H2C,CAPT,YOKOTA,1,"RESCUE PILOT, UH-1N"
-011H2C,LT,F E WARREN,6,"RESCUE PILOT, UH-1N"
-011H2C,LT,FAIRCHILD,3,"RESCUE PILOT, UH-1N"
-011H2C,LT,JB ANDREWS,19,"RESCUE PILOT, UH-1N"
-011H2C,LT,MALMSTROM,13,"RESCUE PILOT, UH-1N"
-011H2C,LT,MINOT,10,"RESCUE PILOT, UH-1N"
-011H2C,LT,YOKOTA,1,"RESCUE PILOT, UH-1N"
-011H2C,MAJOR,JB ANDREWS,1,"RESCUE PILOT, UH-1N"
-011H2E,LT,AVIANO,4,"RESCUE PILOT, HH-60"
-011H2E,LT,DAVIS-MONTHAN,8,"RESCUE PILOT, HH-60"
-011H2E,LT,KADENA,11,"RESCUE PILOT, HH-60"
-011H2E,LT,MOODY,15,"RESCUE PILOT, HH-60"
-011H2J,CAPT,DAVIS-MONTHAN,6,"RESCUE PILOT,  HC-130J"
-011H2J,LT,DAVIS-MONTHAN,5,"RESCUE PILOT,  HC-130J"
-011H2J,LT,MOODY,14,"RESCUE PILOT,  HC-130J"
-011H3C,CAPT,F E WARREN,4,"RESCUE PILOT, UH-1N"
-011H3C,CAPT,JB ANDREWS,19,"RESCUE PILOT, UH-1N"
-011H3C,CAPT,MALMSTROM,3,"RESCUE PILOT, UH-1N"
-011H3C,CAPT,MINOT,4,"RESCUE PILOT, UH-1N"
-011H3C,LT,F E WARREN,12,"RESCUE PILOT, UH-1N"
-011H3C,LT,FAIRCHILD,1,"RESCUE PILOT, UH-1N"
-011H3C,LT,JB ANDREWS,16,"RESCUE PILOT, UH-1N"
-011H3C,LT,MALMSTROM,7,"RESCUE PILOT, UH-1N"
-011H3C,LT,MINOT,9,"RESCUE PILOT, UH-1N"
-011H3C,LT,YOKOTA,1,"RESCUE PILOT, UH-1N"
-011H3C,LTCOL,F E WARREN,1,"RESCUE PILOT, UH-1N"
-011H3C,LTCOL,JB ANDREWS,3,"RESCUE PILOT, UH-1N"
-011H3C,MAJOR,F E WARREN,1,"RESCUE PILOT, UH-1N"
-011H3C,MAJOR,JB ANDREWS,1,"RESCUE PILOT, UH-1N"
-011H3C,MAJOR,MINOT,1,"RESCUE PILOT, UH-1N"
-011H3E,CAPT,AVIANO,2,"RESCUE PILOT, HH-60"
-011H3E,CAPT,DAVIS-MONTHAN,1,"RESCUE PILOT, HH-60"
-011H3E,CAPT,KADENA,4,"RESCUE PILOT, HH-60"
-011H3E,CAPT,MOODY,3,"RESCUE PILOT, HH-60"
-011H3E,CAPT,NELLIS,3,"RESCUE PILOT, HH-60"
-011H3E,LT,AVIANO,2,"RESCUE PILOT, HH-60"
-011H3E,LT,DAVIS-MONTHAN,9,"RESCUE PILOT, HH-60"
-011H3E,LT,KADENA,5,"RESCUE PILOT, HH-60"
-011H3E,LT,MOODY,6,"RESCUE PILOT, HH-60"
-011H3E,LTCOL,NELLIS,1,"RESCUE PILOT, HH-60"
-011H3E,MAJOR,AVIANO,1,"RESCUE PILOT, HH-60"
-011H3E,MAJOR,KADENA,1,"RESCUE PILOT, HH-60"
-011H3E,MAJOR,MOODY,1,"RESCUE PILOT, HH-60"
-011H3G,CAPT,F E WARREN,3,"RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
-011H3G,CAPT,MINOT,3,"RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
-011H3G,LT,F E WARREN,7,"RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
-011H3G,LT,MINOT,6,"RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
-011H3G,MAJOR,F E WARREN,1,"RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
-011H3G,MAJOR,MINOT,1,"RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
-011H3J,CAPT,DAVIS-MONTHAN,5,"RESCUE PILOT,  HC-130J"
-011H3J,CAPT,MOODY,12,"RESCUE PILOT,  HC-130J"
-011H3J,LT,MOODY,1,"RESCUE PILOT,  HC-130J"
-011H3J,MAJOR,DAVIS-MONTHAN,1,"RESCUE PILOT,  HC-130J"
-011H3J,MAJOR,MOODY,1,"RESCUE PILOT,  HC-130J"
-011H3W,CAPT,DAVIS-MONTHAN,2,"RESCUE PILOT, CSR, GENERAL"
-011H3W,CAPT,MOODY,3,"RESCUE PILOT, CSR, GENERAL"
-011H3W,LT,DAVIS-MONTHAN,1,"RESCUE PILOT, CSR, GENERAL"
-011H3W,LT,MOODY,1,"RESCUE PILOT, CSR, GENERAL"
-011H3W,LTCOL,MOODY,1,"RESCUE PILOT, CSR, GENERAL"
-011H3W,MAJOR,DAVIS-MONTHAN,3,"RESCUE PILOT, CSR, GENERAL"
-011H3W,MAJOR,MOODY,1,"RESCUE PILOT, CSR, GENERAL"
-011H3Y,CAPT,HURLBURT FIELD,1,"RESCUE PILOT, GENERAL"
-011H3Y,CAPT,KIRTLAND,1,"RESCUE PILOT, GENERAL"
-011H3Y,CAPT,NELLIS,1,"RESCUE PILOT, GENERAL"
-011H3Y,LTCOL,HURLBURT FIELD,1,"RESCUE PILOT, GENERAL"
-011H3Y,MAJOR,AL UDEID AB,1,"RESCUE PILOT, GENERAL"
-011H3Y,MAJOR,EDWARDS,1,"RESCUE PILOT, GENERAL"
-011H3Y,MAJOR,HURLBURT FIELD,1,"RESCUE PILOT, GENERAL"
-011H3Y,MAJOR,L B JOHNSON SP CN,2,"RESCUE PILOT, GENERAL"
-011H3Y,MAJOR,MOODY,1,"RESCUE PILOT, GENERAL"
-011H3Y,MAJOR,PATRICK,3,"RESCUE PILOT, GENERAL"
-011H3Y,MAJOR,VANDENBERG,1,"RESCUE PILOT, GENERAL"
-011H4C,CAPT,BARKSDALE,1,"RESCUE PILOT, UH-1N"
-011H4C,CAPT,F E WARREN,1,"RESCUE PILOT, UH-1N"
-011H4C,LTCOL,BARKSDALE,3,"RESCUE PILOT, UH-1N"
-011H4C,MAJOR,BARKSDALE,6,"RESCUE PILOT, UH-1N"
-011H4C,MAJOR,OFFUTT,1,"RESCUE PILOT, UH-1N"
-011H4E,COL,JB LANGLEY-EUSTIS,2,"RESCUE PILOT, HH-60"
-011H4E,LTCOL,JB LANGLEY-EUSTIS,1,"RESCUE PILOT, HH-60"
-011H4E,LTCOL,PETERSON,1,"RESCUE PILOT, HH-60"
-011H4E,MAJOR,JB LANGLEY-EUSTIS,2,"RESCUE PILOT, HH-60"
-011H4J,LTCOL,PENTAGON,1,"RESCUE PILOT,  HC-130J"
-011H4J,MAJOR,JB LANGLEY-EUSTIS,1,"RESCUE PILOT,  HC-130J"
-011H4P,MAJOR,JB LANGLEY-EUSTIS,1,"RESCUE PILOT, HC-130 P/N"
-011H4Y,CAPT,DAVIS-MONTHAN,1,"RESCUE PILOT, GENERAL"
-011H4Y,CAPT,JBSA RANDOLPH,1,"RESCUE PILOT, GENERAL"
-011H4Y,CAPT,PENTAGON,1,"RESCUE PILOT, GENERAL"
-011H4Y,COL,BARKSDALE,1,"RESCUE PILOT, GENERAL"
-011H4Y,LTCOL,FT BELVOIR,2,"RESCUE PILOT, GENERAL"
-011H4Y,LTCOL,JB PRL HBR-HICKAM,1,"RESCUE PILOT, GENERAL"
-011H4Y,LTCOL,PENTAGON,2,"RESCUE PILOT, GENERAL"
-011H4Y,LTCOL,RAMSTEIN,1,"RESCUE PILOT, GENERAL"
-011H4Y,LTCOL,SHAW,1,"RESCUE PILOT, GENERAL"
-011H4Y,LTCOL,SUFFOLK,1,"RESCUE PILOT, GENERAL"
-011H4Y,MAJOR,CHEYENNE MOUNT,1,"RESCUE PILOT, GENERAL"
-011H4Y,MAJOR,FT BELVOIR,1,"RESCUE PILOT, GENERAL"
-011H4Y,MAJOR,JB LANGLEY-EUSTIS,1,"RESCUE PILOT, GENERAL"
-011H4Y,MAJOR,JBSA RANDOLPH,1,"RESCUE PILOT, GENERAL"
-011H4Y,MAJOR,OSAN AB,2,"RESCUE PILOT, GENERAL"
-011H4Y,MAJOR,PENTAGON,1,"RESCUE PILOT, GENERAL"
-011H4Y,MAJOR,RAMSTEIN,3,"RESCUE PILOT, GENERAL"
-011K3A,LT,COLUMBUS,8,"TRAINER PILOT, T-1"
-011K3A,LT,LAUGHLIN,8,"TRAINER PILOT, T-1"
-011K3A,LT,VANCE,7,"TRAINER PILOT, T-1"
-011K3D,LT,COLUMBUS,6,"TRAINER PILOT, T-38"
-011K3D,LT,JBSA RANDOLPH,4,"TRAINER PILOT, T-38"
-011K3D,LT,LAUGHLIN,5,"TRAINER PILOT, T-38"
-011K3D,LT,SHEPPARD,8,"TRAINER PILOT, T-38"
-011K3D,LT,VANCE,5,"TRAINER PILOT, T-38"
-011K3F,LT,COLUMBUS,15,"TRAINER PILOT, T-6"
-011K3F,LT,JBSA RANDOLPH,5,"TRAINER PILOT, T-6"
-011K3F,LT,LAUGHLIN,15,"TRAINER PILOT, T-6"
-011K3F,LT,SHEPPARD,8,"TRAINER PILOT, T-6"
-011K3F,LT,VANCE,14,"TRAINER PILOT, T-6"
-011K3J,LT,FT RUCKER,1,"TRAINER PILOT, SUPT-H"
-011K3Q,LT,JBSA RANDOLPH,4,"TRAINER PILOT, T-7"
-011K3Y,MAJOR,EDWARDS,1,"TRAINER PILOT, GENERAL"
-011K3Y,MAJOR,JBSA LACKLAND-KLY,1,"TRAINER PILOT, GENERAL"
-011K3Z,CAPT,TYNDALL,1,"TRAINER PILOT, OTHER"
-011K3Z,LTCOL,USAF ACADEMY,1,"TRAINER PILOT, OTHER"
-011M2A,CAPT,DOVER,3,"MOBILITY PILOT, C-5"
-011M2A,CAPT,TRAVIS,3,"MOBILITY PILOT, C-5"
-011M2A,LT,DOVER,24,"MOBILITY PILOT, C-5"
-011M2A,LT,TRAVIS,25,"MOBILITY PILOT, C-5"
-011M2C,CAPT,DYESS,6,"MOBILITY PILOT, C-130J"
-011M2C,CAPT,LITTLE ROCK,4,"MOBILITY PILOT, C-130J"
-011M2C,LT,DYESS,52,"MOBILITY PILOT, C-130J"
-011M2C,LT,LITTLE ROCK,54,"MOBILITY PILOT, C-130J"
-011M2C,LT,RAMSTEIN,27,"MOBILITY PILOT, C-130J"
-011M2C,LT,YOKOTA,26,"MOBILITY PILOT, C-130J"
-011M2F,CAPT,BIRMINGHAM,1,"MOBILITY PILOT, KC-135"
-011M2F,CAPT,FAIRCHILD,7,"MOBILITY PILOT, KC-135"
-011M2F,CAPT,KADENA,1,"MOBILITY PILOT, KC-135"
-011M2F,CAPT,MACDILL,4,"MOBILITY PILOT, KC-135"
-011M2F,CAPT,MCCONNELL,2,"MOBILITY PILOT, KC-135"
-011M2F,CAPT,MILDENHALL,1,"MOBILITY PILOT, KC-135"
-011M2F,CAPT,SCOTT,1,"MOBILITY PILOT, KC-135"
-011M2F,LT,BIRMINGHAM,5,"MOBILITY PILOT, KC-135"
-011M2F,LT,FAIRCHILD,80,"MOBILITY PILOT, KC-135"
-011M2F,LT,KADENA,21,"MOBILITY PILOT, KC-135"
-011M2F,LT,MACDILL,39,"MOBILITY PILOT, KC-135"
-011M2F,LT,MARCH,9,"MOBILITY PILOT, KC-135"
-011M2F,LT,MCCONNELL,24,"MOBILITY PILOT, KC-135"
-011M2F,LT,MILDENHALL,25,"MOBILITY PILOT, KC-135"
-011M2F,LT,SCOTT,5,"MOBILITY PILOT, KC-135"
-011M2J,CAPT,JB ELMENDORF-RICH,1,"MOBILITY PILOT, C-12"
-011M2J,CAPT,YOKOTA,2,"MOBILITY PILOT, C-12"
-011M2J,LT,JB ELMENDORF-RICH,1,"MOBILITY PILOT, C-12"
-011M2K,CAPT,DOVER,3,"MOBILITY PILOT, C-17"
-011M2K,CAPT,JB CHARLESTON,11,"MOBILITY PILOT, C-17"
-011M2K,CAPT,JB PRL HBR-HICKAM,3,"MOBILITY PILOT, C-17"
-011M2K,CAPT,JBLM MCCHORD,6,"MOBILITY PILOT, C-17"
-011M2K,CAPT,JBMDL MCGUIRE,1,"MOBILITY PILOT, C-17"
-011M2K,CAPT,TRAVIS,2,"MOBILITY PILOT, C-17"
-011M2K,LT,DOVER,31,"MOBILITY PILOT, C-17"
-011M2K,LT,JB CHARLESTON,89,"MOBILITY PILOT, C-17"
-011M2K,LT,JB ELMENDORF-RICH,10,"MOBILITY PILOT, C-17"
-011M2K,LT,JB PRL HBR-HICKAM,15,"MOBILITY PILOT, C-17"
-011M2K,LT,JBLM MCCHORD,91,"MOBILITY PILOT, C-17"
-011M2K,LT,JBMDL MCGUIRE,29,"MOBILITY PILOT, C-17"
-011M2K,LT,TRAVIS,28,"MOBILITY PILOT, C-17"
-011M2L,CAPT,RAMSTEIN,2,"MOBILITY PILOT, C-20/C-37"
-011M2M,CAPT,SCOTT,2,"MOBILITY PILOT, C-21"
-011M2M,LT,RAMSTEIN,6,"MOBILITY PILOT, C-21"
-011M2M,LT,SCOTT,14,"MOBILITY PILOT, C-21"
-011M2R,CAPT,JBMDL MCGUIRE,4,"MOBILITY PILOT, KC-46 (KC-X)"
-011M2R,CAPT,MCCONNELL,6,"MOBILITY PILOT, KC-46 (KC-X)"
-011M2R,CAPT,PEASE,1,"MOBILITY PILOT, KC-46 (KC-X)"
-011M2R,CAPT,SEYMOUR JOHNSON,1,"MOBILITY PILOT, KC-46 (KC-X)"
-011M2R,CAPT,TRAVIS,5,"MOBILITY PILOT, KC-46 (KC-X)"
-011M2R,LT,JBMDL MCGUIRE,46,"MOBILITY PILOT, KC-46 (KC-X)"
-011M2R,LT,MCCONNELL,44,"MOBILITY PILOT, KC-46 (KC-X)"
-011M2R,LT,PEASE,11,"MOBILITY PILOT, KC-46 (KC-X)"
-011M2R,LT,SEYMOUR JOHNSON,11,"MOBILITY PILOT, KC-46 (KC-X)"
-011M2R,LT,TRAVIS,45,"MOBILITY PILOT, KC-46 (KC-X)"
-011M3A,CAPT,DOVER,12,"MOBILILTY PILOT, C-5"
-011M3A,CAPT,JBMDL MCGUIRE,1,"MOBILILTY PILOT, C-5"
-011M3A,CAPT,TRAVIS,14,"MOBILILTY PILOT, C-5"
-011M3A,MAJOR,DOVER,1,"MOBILILTY PILOT, C-5"
-011M3A,MAJOR,JBMDL MCGUIRE,1,"MOBILILTY PILOT, C-5"
-011M3A,MAJOR,TRAVIS,2,"MOBILILTY PILOT, C-5"
-011M3B,MAJOR,TRAVIS,1,"MOBILITY PILOT, C-130E/H"
-011M3C,CAPT,DYESS,17,"MOBILITY PILOT, C-130J"
-011M3C,CAPT,JBMDL MCGUIRE,2,"MOBILITY PILOT, C-130J"
-011M3C,CAPT,LITTLE ROCK,15,"MOBILITY PILOT, C-130J"
-011M3C,CAPT,RAMSTEIN,13,"MOBILITY PILOT, C-130J"
-011M3C,CAPT,YOKOTA,4,"MOBILITY PILOT, C-130J"
-011M3C,LT,RAMSTEIN,2,"MOBILITY PILOT, C-130J"
-011M3C,LT,YOKOTA,6,"MOBILITY PILOT, C-130J"
-011M3C,LTCOL,DYESS,2,"MOBILITY PILOT, C-130J"
-011M3C,LTCOL,LITTLE ROCK,5,"MOBILITY PILOT, C-130J"
-011M3C,MAJOR,DYESS,9,"MOBILITY PILOT, C-130J"
-011M3C,MAJOR,EGLIN,1,"MOBILITY PILOT, C-130J"
-011M3C,MAJOR,JBMDL MCGUIRE,1,"MOBILITY PILOT, C-130J"
-011M3C,MAJOR,LITTLE ROCK,15,"MOBILITY PILOT, C-130J"
-011M3C,MAJOR,TRAVIS,1,"MOBILITY PILOT, C-130J"
-011M3F,CAPT,BIRMINGHAM,1,"MOBILITY PILOT, KC-135"
-011M3F,CAPT,EIELSON,1,"MOBILITY PILOT, KC-135"
-011M3F,CAPT,FAIRCHILD,27,"MOBILITY PILOT, KC-135"
-011M3F,CAPT,KADENA,9,"MOBILITY PILOT, KC-135"
-011M3F,CAPT,MACDILL,12,"MOBILITY PILOT, KC-135"
-011M3F,CAPT,MARCH,2,"MOBILITY PILOT, KC-135"
-011M3F,CAPT,MCCONNELL,18,"MOBILITY PILOT, KC-135"
-011M3F,CAPT,MILDENHALL,8,"MOBILITY PILOT, KC-135"
-011M3F,CAPT,SCOTT,1,"MOBILITY PILOT, KC-135"
-011M3F,LT,EIELSON,1,"MOBILITY PILOT, KC-135"
-011M3F,LT,KADENA,15,"MOBILITY PILOT, KC-135"
-011M3F,LT,MILDENHALL,5,"MOBILITY PILOT, KC-135"
-011M3F,LTCOL,FAIRCHILD,5,"MOBILITY PILOT, KC-135"
-011M3F,LTCOL,MACDILL,2,"MOBILITY PILOT, KC-135"
-011M3F,LTCOL,MCCONNELL,2,"MOBILITY PILOT, KC-135"
-011M3F,LTCOL,SCOTT,1,"MOBILITY PILOT, KC-135"
-011M3F,MAJOR,BIRMINGHAM,1,"MOBILITY PILOT, KC-135"
-011M3F,MAJOR,FAIRCHILD,16,"MOBILITY PILOT, KC-135"
-011M3F,MAJOR,MACDILL,9,"MOBILITY PILOT, KC-135"
-011M3F,MAJOR,MCCONNELL,6,"MOBILITY PILOT, KC-135"
-011M3F,MAJOR,SCOTT,1,"MOBILITY PILOT, KC-135"
