Base,Latitude,Longitude,MGRS,AFSC_Code,AFSC_Full_Name,PDF_URL,Base_URL
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,62E1A,62E1A (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,62E1B,62E1B (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,62E1C,62E1C (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,62E1E,62E1E (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,62E1G,62E1G (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,62E1H,62E1H (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,62E1I,62E1I (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BEALE AFB,"39°06'41""N","121°21'35""W",10S FJ 41815 30418,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BEALE_AFB.html
BOSTON,"42° 20' 0""N","71° 5' 0""W",19T CG 28363 88888,63A1,63A1 (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/63A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BOSTON.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,61D1,61D1 (PHYSICIST/NUCLEAR ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/61D.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,62E1A,62E1A (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,62E1B,62E1B (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
BUCKLEY SFB,"39°42'09""N","104°45'29""W",13S ED 20741 94766,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_BUCKLEY_SFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,14F1,14F1 (INFORMATION OPERATIONS),https://paladindanse111.github.io/AFSC-PDFs/14F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,15W1,15W1 (WEATHER AND ENVIRONMENTAL SCIENCES),https://paladindanse111.github.io/AFSC-PDFs/15W.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CANNON AFB,"34°23'20""N","103°19'05""W",13S FU 54620 06558,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CANNON_AFB.html
CHARLOTTESVILLE,"38° 2' 0""N","78° 29' 0""W",17S QC 20873 12503,61C1,61C1 (CHEMIST/NUCLEAR CHEMIST),https://paladindanse111.github.io/AFSC-PDFs/61C.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CHARLOTTESVILLE.html
CHARLOTTESVILLE,"38° 2' 0""N","78° 29' 0""W",17S QC 20873 12503,61D1,61D1 (PHYSICIST/NUCLEAR ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/61D.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CHARLOTTESVILLE.html
COLORADO SPRINGS,"38° 50' 2""N","104° 49' 15""W",13S EC 15550 98358,61D1,61D1 (PHYSICIST/NUCLEAR ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/61D.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLORADO_SPRINGS.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,13H1,13H1 (AEROSPACE PHYSIOLOGIST),https://paladindanse111.github.io/AFSC-PDFs/13H.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,15W1,15W1 (WEATHER AND ENVIRONMENTAL SCIENCES),https://paladindanse111.github.io/AFSC-PDFs/15W.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
COLUMBUS AFB,"33°37'38""N","88°26'51""W",16S CC 65739 21763,92T0,92T0 (PILOT TRAINEE),,https://paladindanse111.github.io/AFSC-PDFs/BASE_COLUMBUS_AFB.html
CAPE CANAVERAL SFS,"28°29'19""N","80°34'22""W",17R NM 41814 51404,NONE,NO AFSCS ASSIGNED,,https://paladindanse111.github.io/AFSC-PDFs/BASE_CAPE_CANAVERAL_SFS.html
CREECH AFB,"36°34'41""N","115°39'29""W",11S PA 20060 48904,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CREECH_AFB.html
CREECH AFB,"36°34'41""N","115°39'29""W",11S PA 20060 48904,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CREECH_AFB.html
CREECH AFB,"36°34'41""N","115°39'29""W",11S PA 20060 48904,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_CREECH_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,14F1,14F1 (INFORMATION OPERATIONS),https://paladindanse111.github.io/AFSC-PDFs/14F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,15A1,15A1 (OPERATIONS ANALYSIS OFFICER),https://paladindanse111.github.io/AFSC-PDFs/15A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,15W1,15W1 (WEATHER AND ENVIRONMENTAL SCIENCES),https://paladindanse111.github.io/AFSC-PDFs/15W.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DAVIS-MONTHAN AFB,"32°10'14""N","110°52'39""W",12S WA 11549 59347,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DAVIS-MONTHAN_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DOVER AFB,"39°07'39""N","75°28'06""W",18S VJ 59518 31029,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DOVER_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,15A1,15A1 (OPERATIONS ANALYSIS OFFICER),https://paladindanse111.github.io/AFSC-PDFs/15A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,62E1A,62E1A (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,62E1B,62E1B (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
DYESS AFB,"32°25'17""N","99°50'31""W",14S MA 20838 87456,62E1C,62E1C (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_DYESS_AFB.html
